"sc-s1isp7-5 src","sc-s1isp7-5 src 2","sc-s1isp7-5 src 3","sc-s1isp7-5 src 4","sc-s1isp7-5 src 5","sc-s1isp7-5 src 6","sc-s1isp7-5 src 7","sc-s1isp7-5 src 8","sc-s1isp7-5 src 9","sc-s1isp7-5 src 10","sc-jGFFOr href","sc-1hez2tp-0","sc-1hez2tp-0 2","sc-1hp8d8a-0","sc-1q7bklc-1","sc-rbbb40-0","sc-1hez2tp-0 3","sc-1hez2tp-0 4","sc-1hez2tp-0 5","sc-1hez2tp-0 6","sc-1hez2tp-0 7","sc-jGFFOr href 2","sc-1hez2tp-0 8","sc-1hez2tp-0 9","sc-1hp8d8a-0 2","sc-1q7bklc-1 2","sc-rbbb40-0 2","sc-1hez2tp-0 10","sc-1hez2tp-0 12","sc-1hez2tp-0 13","sc-s1isp7-5 src 11","sc-1hez2tp-0 14","sc-s1isp7-5 src 12","sc-s1isp7-5 src 13","sc-s1isp7-5 src 14","sc-jGFFOr href 3","sc-s1isp7-5 src 15","sc-1hez2tp-0 15","sc-1hez2tp-0 16","sc-1hp8d8a-0 3","sc-1q7bklc-1 3","sc-rbbb40-0 3","sc-1hez2tp-0 17","sc-1hez2tp-0 18","sc-s1isp7-5 src 16","sc-1hez2tp-0 19","sc-s1isp7-5 src 17","sc-1hez2tp-0 20","sc-s1isp7-5 src 18","sc-1hez2tp-0 21","sc-s1isp7-5 src 19","sc-s1isp7-5 src 20","sc-s1isp7-5 src 21","sc-1q7bklc-1 4","sc-rbbb40-0 4","sc-1hez2tp-0 23","sc-s1isp7-5 src 22"
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/punjab-depot-marol/order","50% OFF up to 100","40 min","Punjab Depot","3.7","star-fill","North Indian, Biryani, Mughlai, Beverages","₹250 for one","9450+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","9450+ orders placed from here recently","https://www.zomato.com/mumbai/sbarro-new-york-pizza-juhu/order","50% OFF up to 100","23 min","Sbarro - New York Pizza","3.7","star-fill","Pizza, Fast Food, Italian","1900+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","33 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/meraki-andheri-lokhandwala/order","https://www.zomato.com/mumbai/juhu-restaurants","Chinese, Thai, Burmese, Asian, Seafood, Fast Food, Sichuan","₹250 for one","Meraki","3.6","star-fill","5700+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","5700+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","1900+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","","Pro extra 15% OFF",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/baskin-robbins-juhu/order","50% OFF up to 100","20 min","Baskin Robbins","4.3","star-fill","Ice Cream, Desserts, Beverages","₹250 for one","150+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","150+ orders placed from here recently","https://www.zomato.com/mumbai/baba-falooda-jogeshwari/order","50% OFF up to 100","25 min","Baba Falooda","","","Desserts, Beverages","8825+ orders placed from here recently","","","30 min","","","","https://www.zomato.com/mumbai/box8-desi-meals-vile-parle-west/order","","North Indian, Biryani, Fast Food, Wraps, Ice Cream, Desserts, Beverages","₹250 for one","BOX8 - Desi Meals","4.1","star-fill","1775+ orders placed from here recently","","","","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","","","","4.5","star-fill","",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/chinese-wok-vile-parle-west/order","50% OFF up to 100","20 min","Chinese Wok","4.0","star-fill","Chinese, Asian, Momos","₹250 for one","4850+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","4850+ orders placed from here recently","https://www.zomato.com/mumbai/ovenstory-pizza-santacruz-west/order","","36 min","Ovenstory Pizza","","","Pizza, Fast Food","1800+ orders placed from here recently","50% OFF up to 100","","28 min","","","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/jumboking-indian-burger-4-near-andheri-east-station/order","https://www.zomato.com/mumbai/juhu-restaurants","Burger, Fast Food","₹250 for one","Jumboking - Indian Burger","3.9","star-fill","150+ orders placed from here recently","","","","https://www.zomato.com/mumbai/juhu-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","1800+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","4.4","star-fill","",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/smokin-joes-3-juhu/order","50% OFF up to 100","21 min","Smokin' Joe's","3.7","star-fill","Pizza, Fast Food, Italian, Sandwich","₹250 for one","41875+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","41875+ orders placed from here recently","https://www.zomato.com/mumbai/cafe-safar-oshiwara/order","50% OFF up to 100","32 min","Cafe Safar","4.0","star-fill","North Indian, Mughlai, Chinese, Biryani, Fast Food, Pizza, Desserts, Sichuan","525+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","30 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/behrouz-biryani-santacruz-west/order","","Biryani, Kebab, Hyderabadi, Lucknowi","₹250 for one","Behrouz Biryani","3.9","star-fill","1525+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","1525+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","","","","","","",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/99-pancakes-1-vile-parle-east/order","50% OFF up to 100","20 min","99 Pancakes","4.1","star-fill","Desserts, Waffle, Bakery, Beverages, Ice Cream","₹150 for one","12100+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","12100+ orders placed from here recently","https://www.zomato.com/mumbai/deliure-the-eatrium-oshiwara/order","50% OFF up to 100","31 min","Deliure & The Eatrium","","","Bakery, Desserts, , Mithai, Fast Food, Sichuan","6150+ orders placed from here recently","50% OFF up to 100","","38 min","","","","https://www.zomato.com/mumbai/bhagwati-veg-restaurant-goregaon-west/order","","North Indian, Chinese, South Indian, Street Food, Pizza, Desserts, Beverages","₹150 for one","Bhagwati Veg Restaurant","4.0","star-fill","8375+ orders placed from here recently","","","","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","","","","4.1","star-fill","",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/foodway-oshiwara/order","50% OFF up to 100","42 min","Foodway","3.8","star-fill","North Indian, Mughlai, Chinese, Biryani, Sichuan","₹150 for one","125+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","125+ orders placed from here recently","https://www.zomato.com/mumbai/faasos-wraps-rolls-santacruz-west/order","50% OFF up to 100","27 min","Faasos - Wraps & Rolls","3.9","star-fill","Rolls, Fast Food, Wraps, Desserts","2225+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","36 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/bake-ur-day-near-andheri-east-station/order","https://www.zomato.com/mumbai/juhu-restaurants","Bakery","₹150 for one","Bake Ur Day","3.9","star-fill","2425+ orders placed from here recently","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/juhu-restaurants","2425+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","2225+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","","Pro extra 10% OFF",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/theobroma-1-vile-parle-east/order","50% OFF up to 100","17 min","Theobroma","3.8","star-fill","Bakery, Desserts, Beverages","₹150 for one","2325+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","2325+ orders placed from here recently","https://www.zomato.com/mumbai/cheelizza-india-ka-pizza-andheri-lokhandwala/order","50% OFF up to 100","32 min","Cheelizza - India Ka Pizza","","","Pizza, Pasta, Fast Food, Beverages","8000+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","54 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/j-j-jalebi-kurla/order","","Mithai, Desserts","₹150 for one","J.J Jalebi","4.0","star-fill","3625+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","3625+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","","","","4.2","star-fill","Pro extra 10% OFF",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/merwans-cake-stop-kurla/order","50% OFF up to 100","42 min","Merwans Cake Stop","4.0","star-fill","Bakery, Fast Food, Desserts","₹150 for one","4300+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","4300+ orders placed from here recently","https://www.zomato.com/mumbai/janata-tawa-grill-kurla/order","50% OFF up to 100","41 min","Janata Tawa & Grill","","","North Indian, Chinese, Mughlai, Seafood, Fast Food, Sichuan","10550+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","25 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/the-biryani-life-santacruz-west/order","https://www.zomato.com/mumbai/juhu-restaurants","Biryani, Kebab, Hyderabadi, Lucknowi","₹150 for one","The Biryani Life","3.6","star-fill","325+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","325+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","10550+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","4.3","star-fill","",""
"https://b.zmtcdn.com/data/pictures/chains/7/18431547/4e2654de938e0657dd8b1ca3efb05f50_o2_featured_v2.jpg","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/pictures/6/19713916/5642ca48626bd4aa5264c59947c3b07e_o2_featured_v2.jpg","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/pictures/chains/5/45855/2373730dab7b75dad41cbb30d9134c18_o2_featured_v2.jpg","https://www.zomato.com/mumbai/baba-falooda-chat-corner-kurla/order","50% OFF up to 100","42 min","Baba Falooda Chat Corner","4.3","star-fill","Desserts, Beverages, Shake","₹200 for one","6050+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","6050+ orders placed from here recently","https://www.zomato.com/mumbai/mojo-pizza-2x-toppings-vile-parle-west/order","50% OFF up to 100","30 min","MOJO Pizza - 2X Toppings","","","Wraps, North Indian, Fast Food, Biryani, Ice Cream, Desserts, Beverages","550+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","24 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/pizza-caprina-1-4-bungalows/order","","Pizza, Pasta, Sandwich, Fast Food, Salad","₹200 for one","Pizza Caprina","3.8","star-fill","2575+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","2575+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","","","","4.3","star-fill","",""
"https://b.zmtcdn.com/data/pictures/2/34052/a7d542b2869698bbdd6938506653431c_o2_featured_v2.jpg","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/pictures/chains/8/43778/8f130249d72ec9d030a0c4ab50c11c5d_o2_featured_v2.jpg","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://b.zmtcdn.com/data/pictures/chains/1/18368221/7d1d6155fa28b3864c1f71342eea8b1c_o2_featured_v2.jpg","https://www.zomato.com/mumbai/smokin-joes-3-juhu/order","50% OFF up to 100","21 min","Smokin' Joe's","3.7","star-fill","Pizza, Fast Food, Italian, Sandwich","₹250 for one","41875+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","41875+ orders placed from here recently","https://www.zomato.com/mumbai/cafe-safar-oshiwara/order","50% OFF up to 100","32 min","Cafe Safar","4.0","star-fill","North Indian, Mughlai, Chinese, Biryani, Fast Food, Pizza, Desserts, Sichuan","525+ orders placed from here recently","50% OFF up to 100","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","30 min","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/behrouz-biryani-santacruz-west/order","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","Biryani, Kebab, Hyderabadi, Lucknowi","₹250 for one","Behrouz Biryani","3.9","star-fill","1525+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","1525+ orders placed from here recently","","","","","","","","","","",""
"https://b.zmtcdn.com/data/pictures/chains/7/18541277/a4ff0abeae2b30f0bdcca18cca5f578d_o2_featured_v2.jpg","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/pictures/6/19996796/e6f4e67520c85db5b293fa435fc8e777_o2_featured_v2.jpg","","https://b.zmtcdn.com/data/pictures/6/20275736/9ccfff3f5182a6e71716bbd908d41a91_o2_featured_v2.jpg","https://www.zomato.com/mumbai/99-pancakes-1-vile-parle-east/order","50% OFF up to 100","20 min","99 Pancakes","4.1","star-fill","Desserts, Waffle, Bakery, Beverages, Ice Cream","₹150 for one","12100+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","12100+ orders placed from here recently","https://www.zomato.com/mumbai/deliure-the-eatrium-oshiwara/order","50% OFF up to 100","31 min","Deliure & The Eatrium","","","Bakery, Desserts, , Mithai, Fast Food, Sichuan","6150+ orders placed from here recently","50% OFF up to 100","","38 min","","","","https://www.zomato.com/mumbai/bhagwati-veg-restaurant-goregaon-west/order","","North Indian, Chinese, South Indian, Street Food, Pizza, Desserts, Beverages","₹150 for one","Bhagwati Veg Restaurant","4.0","star-fill","8375+ orders placed from here recently","","","","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","","","","4.1","star-fill","",""
"https://b.zmtcdn.com/data/pictures/chains/1/38251/8d9386e15b28007eb0d0f450387d9548_o2_featured_v2.jpg","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/pictures/chains/7/49187/f36b3096bd9a883b86e22fc4f1444311_o2_featured_v2.jpg","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://b.zmtcdn.com/data/pictures/chains/1/19183591/c32bd42228b68aab98478a671b1ca32c_o2_featured_v2.jpg","https://www.zomato.com/mumbai/merwans-cake-stop-kurla/order","50% OFF up to 100","42 min","Merwans Cake Stop","4.0","star-fill","Bakery, Fast Food, Desserts","₹150 for one","4300+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","4300+ orders placed from here recently","https://www.zomato.com/mumbai/janata-tawa-grill-kurla/order","50% OFF up to 100","41 min","Janata Tawa & Grill","","","North Indian, Chinese, Mughlai, Seafood, Fast Food, Sichuan","10550+ orders placed from here recently","50% OFF up to 100","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","25 min","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/juhu-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/the-biryani-life-santacruz-west/order","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","Biryani, Kebab, Hyderabadi, Lucknowi","₹150 for one","The Biryani Life","3.6","star-fill","325+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","325+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","10550+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","4.3","star-fill","",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/wow-momo-near-andheri-west-station/order","50% OFF up to 100","24 min","WOW! Momo","4.0","star-fill","Momos, Fast Food","₹250 for one","2650+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","2650+ orders placed from here recently","https://www.zomato.com/mumbai/charcoal-eats-biryani-beyond-versova/order","50% OFF up to 100","35 min","Charcoal Eats - Biryani & Beyond","3.9","star-fill","Biryani, Kebab, Rolls","1375+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","18 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/apsara-ice-creams-vile-parle-west/order","","Ice Cream, Desserts","₹250 for one","Apsara Ice Creams","4.4","star-fill","575+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","575+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","","","","","","Pro extra 10% OFF",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/ribbons-and-balloons-near-andheri-west-station/order","50% OFF up to 100","26 min","Ribbons And Balloons","4.0","star-fill","Bakery, Desserts","₹250 for one","3150+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","3150+ orders placed from here recently","https://www.zomato.com/mumbai/nawab-seekh-corner-kurla/order","50% OFF up to 100","45 min","Nawab Seekh Corner","","","North Indian, Rolls, Beverages","950+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","46 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/mughal-darbar-kurla/order","","Mughlai, Seafood, Chinese, North Indian, Fast Food, Desserts, Sichuan, Beverages","₹250 for one","Mughal Darbar","3.5","star-fill","7450+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","7450+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","","","","4.1","star-fill","",""
"https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/mumbai-central-juice-snacks-centre-jogeshwari/order","50% OFF up to 100","33 min","Mumbai Central Juice & Snacks Centre","3.9","star-fill","Sandwich, Fast Food, Beverages, Desserts, Ice Cream, Sichuan","₹250 for one","12200+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","12200+ orders placed from here recently","https://www.zomato.com/mumbai/persian-darbar-marol/order","50% OFF up to 100","36 min","Persian Darbar","4.0","star-fill","Biryani, North Indian, Chinese, Mughlai, Kebab, Parsi, Seafood, Desserts","1425+ orders placed from here recently","50% OFF up to 100","https://www.zomato.com/mumbai/juhu-restaurants","22 min","https://www.zomato.com/mumbai/juhu-restaurants","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/1441-pizzeria-juhu/order","","Pizza, Pasta, Fast Food, Desserts, Beverages","₹250 for one","1441 Pizzeria","3.7","star-fill","2100+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/juhu-restaurants","2100+ orders placed from here recently","https://www.zomato.com/mumbai/juhu-restaurants","","https://www.zomato.com/mumbai/juhu-restaurants","","","","","","","",""
