"sc-s1isp7-5 src","sc-s1isp7-5 src 2","sc-s1isp7-5 src 3","sc-s1isp7-5 src 4","sc-s1isp7-5 src 5","sc-s1isp7-5 src 6","sc-s1isp7-5 src 7","sc-s1isp7-5 src 8","sc-s1isp7-5 src 9","sc-s1isp7-5 src 10","sc-1hez2tp-0","sc-1hez2tp-0 2","sc-1hez2tp-0 3","sc-1hp8d8a-0","sc-1q7bklc-1","sc-1hez2tp-0 4","sc-1hez2tp-0 8","sc-1hp8d8a-0 2","sc-1q7bklc-1 2","sc-rbbb40-0 2","sc-1hez2tp-0 9","sc-1hez2tp-0 10","sc-1hez2tp-0 11","sc-1hez2tp-0 12","sc-1hez2tp-0 13","sc-1hez2tp-0 14","sc-1hez2tp-0 15","sc-1hp8d8a-0 3","sc-1q7bklc-1 3","sc-rbbb40-0 3","sc-1hez2tp-0 16","sc-1hez2tp-0 17","sc-s1isp7-5 src 11","sc-1hez2tp-0 18","sc-s1isp7-5 src 12","sc-1hez2tp-0 19","sc-s1isp7-5 src 13","sc-1hez2tp-0 20","sc-s1isp7-5 src 14","sc-s1isp7-5 src 15","sc-s1isp7-5 src 16","sc-jGFFOr href","sc-jGFFOr href 2","sc-jGFFOr href 3","sc-s1isp7-5 src 17","sc-s1isp7-5 src 18","sc-1hez2tp-0 21","sc-s1isp7-5 src 19","sc-s1isp7-5 src 20","sc-s1isp7-5 src 21"
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","50% OFF up to 100","41 min","Tea, Beverages, Shake, Fast Food, Rolls, Desserts, Coffee","Chai Point","4.1","₹150 for one","50% OFF up to 100","Ribbons And Balloons","4.0","star-fill","28 min","Bakery, Desserts","₹150 for one","950+ orders placed from here recently","","","50% OFF up to 100","Monginis","3.8","star-fill","38 min","Bakery, Desserts, Fast Food","","₹150 for one","","350+ orders placed from here recently","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/chai-point-malad-west/order","https://www.zomato.com/mumbai/ribbons-and-balloons-near-andheri-west-station/order","https://www.zomato.com/mumbai/monginis-marve/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","50% OFF up to 100","32 min","Mithai, Street Food","MM Mithaiwala","4.2","₹150 for one","65 min","Chaatwich","4.1","star-fill","Sandwich, Street Food, Fast Food, Rolls, Pizza, BBQ","₹150 for one","","","","","50% OFF up to 100","Deepak","4.1","star-fill","46 min","South Indian, North Indian, Chinese, Fast Food, Desserts, Beverages, Sandwich, Street Food","","₹150 for one","","2850+ orders placed from here recently","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/mm-mithaiwala-malad-west/order","https://www.zomato.com/mumbai/chaatwich-1-chandivali/order","https://www.zomato.com/mumbai/deepak-malad-west/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","50% OFF up to 100","44 min","Burger, Fast Food, American","Wendy's Burgers","3.6","₹150 for one","50% OFF up to 100","Cafe IDlish - Idli Dosa Relish","3.7","star-fill","45 min","South Indian, Beverages","₹150 for one","1675+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","1675+ orders placed from here recently","50% OFF up to 100","Shiv Sagar","4.1","star-fill","32 min","North Indian, South Indian, Chinese, Sandwich, Fast Food, Desserts, Shake, Beverages","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","₹150 for one","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","3125+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/wendys-burgers-goregaon-east/order","https://www.zomato.com/mumbai/cafe-idlish-idli-dosa-relish-goregaon-east/order","https://www.zomato.com/mumbai/shiv-sagar-veera-desai-area/order","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","3125+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants"
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","50% OFF up to 100","21 min","Bakery, Desserts, Fast Food","Love & Cheesecake","4.3","₹150 for one","50% OFF up to 100","Great Indian Khichdi by EatFit","4.1","star-fill","22 min","Healthy Food, North Indian, Ice Cream, Desserts, Beverages","₹150 for one","3275+ orders placed from here recently","","","50% OFF up to 100","Swadesh","4.1","star-fill","34 min","North Indian, Chinese, Fast Food, Street Food","","₹150 for one","","8850+ orders placed from here recently","","Follows all Max Safety measures to ensure your food is safe","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/love-cheesecake-andheri-lokhandwala/order","https://www.zomato.com/mumbai/great-indian-khichdi-by-eatfit-jogeshwari/order","https://www.zomato.com/mumbai/swadesh-7-bungalows/order","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","8850+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants"
"https://b.zmtcdn.com/data/pictures/chains/7/34407/bae530041578e324be353b83cadff743_o2_featured_v2.jpg","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/pictures/chains/9/18140649/ed4ed450e12211fa33826fe027ce08ae_o2_featured_v2.jpg","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","50% OFF up to 100","14 min","Bakery, Desserts, Beverages","Theobroma","4.3","₹150 for one","50% OFF up to 100","Chaayos Chai+Snacks=Relax","4.1","star-fill","24 min","Tea, Cafe, Fast Food","₹150 for one","5500+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","5500+ orders placed from here recently","50% OFF up to 100","Subway","3.9","star-fill","27 min","Healthy Food, Fast Food, Sandwich, Salad, Wraps, Beverages","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","₹150 for one","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","450+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","Restaurant partner follows WHO protocol","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://b.zmtcdn.com/data/pictures/chains/4/35004/7abe3076782b928c1ae27197f0af9dff_o2_featured_v2.jpg","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/theobroma-andheri-lokhandwala/order","https://www.zomato.com/mumbai/chaayos-chai-snacks-relax-oshiwara/order","https://www.zomato.com/mumbai/subway-1-goregaon-east/order","https://b.zmtcdn.com/data/o2_assets/695598f38d29d0e5d3f8ffe57cfdb94c1613145422.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","450+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/695598f38d29d0e5d3f8ffe57cfdb94c1613145422.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants"
"https://b.zmtcdn.com/data/pictures/chains/4/43344/224cde6e4ca8d94ba10f78aaabd0d225_o2_featured_v2.jpg","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","","https://b.zmtcdn.com/data/pictures/chains/9/35299/c8e3d85b773066868ec333d6f17782cb_o2_featured_v2.jpg","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","50% OFF up to 100","17 min","Cafe, Beverages, Desserts","Starbucks Coffee","","₹150 for one","50% OFF up to 100","Pizza Hut","4.0","star-fill","28 min","Pizza, Fast Food, Desserts, Beverages","₹150 for one","2375+ orders placed from here recently","","","50% OFF up to 100","Ladu Samrat","4.1","star-fill","79 min","Maharashtrian, Street Food, Fast Food, Desserts, Beverages","","₹150 for one","","3400+ orders placed from here recently","","Restaurant partner follows WHO protocol","","https://b.zmtcdn.com/data/pictures/5/19276665/64727dc85145fa8f00d8cf951576eafa_o2_featured_v2.jpg","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/starbucks-coffee-2-andheri-lokhandwala/order","https://www.zomato.com/mumbai/pizza-hut-oshiwara/order","https://www.zomato.com/mumbai/ladu-samrat-kandivali-east/order","https://b.zmtcdn.com/data/o2_assets/695598f38d29d0e5d3f8ffe57cfdb94c1613145422.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","3400+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/695598f38d29d0e5d3f8ffe57cfdb94c1613145422.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants"
"https://b.zmtcdn.com/data/pictures/chains/7/19129517/7b70497ef78d0f1d90686c1d44db1ed1_o2_featured_v2.jpg","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","https://b.zmtcdn.com/data/pictures/chains/8/48188/007bfa1d2af9a7233bfca54b3005fe9a_o2_featured_v2.jpg","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","40% OFF","24 min","Healthy Food, North Indian, Pizza, Burger, Pasta, Biryani, Chinese, Beverages","EatFit","4.1","₹150 for one","50% OFF up to 100","Nothing But Chicken","3.9","star-fill","17 min","Salad, Street Food, Fast Food","₹150 for one","3200+ orders placed from here recently","","","50% OFF up to 100","Jumboking Indian Burger","3.9","star-fill","48 min","Burger","","₹150 for one","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","75+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/pictures/chains/8/37108/dc1906db7c3eda31bb4777a5d2c4f439_o2_featured_v2.jpg","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/eatfit-jogeshwari/order","https://www.zomato.com/mumbai/nothing-but-chicken-andheri-lokhandwala/order","https://www.zomato.com/mumbai/jumboking-indian-burger-3-near-andheri-east-station/order","","","","","",""
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","50% OFF up to 100","22 min","Desserts, Waffle, Beverages","Mad Over Donuts","4.1","₹150 for one","50% OFF up to 100","CakeZone","3.9","star-fill","21 min","Bakery, Desserts","₹150 for one","925+ orders placed from here recently","","","50% OFF up to 100","Natural Ice Cream","4.4","star-fill","16 min","Ice Cream, Desserts, Beverages","","₹150 for one","","2250+ orders placed from here recently","","Restaurant partner follows WHO protocol","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/mad-over-donuts-oshiwara/order","https://www.zomato.com/mumbai/cakezone-jogeshwari/order","https://www.zomato.com/mumbai/natural-ice-cream-jogeshwari/order","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","2250+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants"
"https://b.zmtcdn.com/data/pictures/chains/0/19411400/a4823c95104b1f3a1aabae32c3ff9e18_o2_featured_v2.jpg","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/pictures/chains/6/18175486/9a2ddcfcd2717e31d9978ba81f74d4ef_o2_featured_v2.jpg","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","50% OFF up to 100","27 min","North Indian","LunchBox - Meals and Thalis","4.2","₹150 for one","50% OFF up to 100","Trupti Farsan & Sweets","3.9","star-fill","27 min","Mithai, Street Food, Gujarati","₹150 for one","7750+ orders placed from here recently","Follows all Max Safety measures to ensure your food is safe","7750+ orders placed from here recently","50% OFF up to 100","Haldiram's Restaurant","4.0","star-fill","46 min","Mithai, North Indian, South Indian, Sandwich, Street Food, Biryani, Beverages, Desserts","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","₹150 for one","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","7825+ orders placed from here recently","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","Follows all Max Safety measures to ensure your food is safe","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://b.zmtcdn.com/data/pictures/chains/7/20021617/8a05eaf26abe3d368df3bcbce2e4a58a_o2_featured_v2.jpg","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/lunchbox-meals-and-thalis-veera-desai-area/order","https://www.zomato.com/mumbai/trupti-farsan-sweets-near-andheri-west-station/order","https://www.zomato.com/mumbai/haldirams-restaurant-kandivali-east/order","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","7825+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png"
"https://b.zmtcdn.com/data/pictures/chains/5/41975/afe956c5ebc60deec26e42decf313ce9_o2_featured_v2.jpg","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","","https://b.zmtcdn.com/data/pictures/chains/1/35431/ad6a37e0d03d867d4eb6637805088d43_o2_featured_v2.jpg","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","50% OFF up to 100","18 min","Bakery, Street Food, Desserts","Bangalore Iyengar's Bakery","4.3","₹150 for one","50% OFF up to 100","Cafe Coffee Day","3.7","star-fill","33 min","Cafe, Fast Food, Coffee, Desserts, Beverages","₹150 for one","1275+ orders placed from here recently","","","50% OFF up to 100","Greens Restaurant","4.1","star-fill","25 min","North Indian, South Indian, Fast Food, Chinese, Maharashtrian, Street Food, Sandwich, Beverages","","₹150 for one","","24500+ orders placed from here recently","","Follows all Max Safety measures to ensure your food is safe","","https://b.zmtcdn.com/data/pictures/6/34756/3ba27b06bd9bc9ef4c931024cf732365_o2_featured_v2.jpg","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/bangalore-iyengars-bakery-goregaon-west/order","https://www.zomato.com/mumbai/cafe-coffee-day-3-oshiwara/order","https://www.zomato.com/mumbai/greens-restaurant-malad-west/order","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png","24500+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://b.zmtcdn.com/data/o2_assets/0b07ef18234c6fdf9365ad1c274ae0631612687510.png","https://b.zmtcdn.com/data/o2_assets/4bf016f32f05d26242cea342f30d47a31595763089.png"
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","50% OFF up to 100","35 min","Bakery, Desserts","Jeden - The Cake Expert","4.2","₹150 for one","50% OFF up to 100","Kwality Wall’s Frozen Dessert and Ice Cream Shop","4.4","star-fill","18 min","Ice Cream, Desserts","₹150 for one","1225+ orders placed from here recently","","","50% OFF up to 100","Hare Rama Hare Krishna Pure Veg","4.2","star-fill","41 min","North Indian, South Indian, Street Food, Chinese, Desserts, Beverages, Shake, Sichuan","","₹150 for one","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","12400+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","Follows all Max Safety measures to ensure your food is safe","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/jeden-the-cake-expert-goregaon-east/order","https://www.zomato.com/mumbai/kwality-walls-frozen-dessert-and-ice-cream-shop-andheri-lokhandwala/order","https://www.zomato.com/mumbai/hare-rama-hare-krishna-pure-veg-chakala/order","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","12400+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants"
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","50% OFF up to 100","52 min","South Indian, Street Food, Sichuan","Kamath-Dakshin Swaad","4.2","₹100 for one","50% OFF up to 100","Home Plate by EatFit","3.9","star-fill","21 min","Healthy Food, North Indian, Ice Cream, Desserts, Beverages","₹100 for one","875+ orders placed from here recently","","","50% OFF up to 100","Coconut Leaf","3.8","star-fill","30 min","South Indian, Fast Food","","₹100 for one","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","2650+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","Restaurant partner follows WHO protocol","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/kamath-dakshin-swaad-malad-east/order","https://www.zomato.com/mumbai/home-plate-by-eatfit-jogeshwari/order","https://www.zomato.com/mumbai/coconut-leaf-andheri-lokhandwala/order","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","2650+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants"
"https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","","50% OFF up to 100","39 min","South Indian, Beverages","IDC Kitchen","4.1","₹100 for one","50% OFF up to 100","Aromas Cafe & Bistro","4.0","star-fill","60 min","Coffee, Continental, Italian, Fast Food, Lebanese, Salad, Desserts, Beverages","₹100 for one","4775+ orders placed from here recently","","","50% OFF up to 100","Anhad Misal","4.2","star-fill","27 min","Street Food, Maharashtrian","","₹100 for one","","2550+ orders placed from here recently","","Restaurant partner follows WHO protocol","","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/idc-kitchen-malad-east/order","https://www.zomato.com/mumbai/aromas-cafe-bistro-powai/order","https://www.zomato.com/mumbai/anhad-misal-jogeshwari/order","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","2550+ orders placed from here recently","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants","https://www.zomato.com/mumbai/oshiwara-andheri-west-restaurants"
